6,215,2,0,0,0,0,0,0,2,10,0,32,26,0,0,0,12,93,149,54,12,2,1,2,56,149,149,2,0,25,42,27,149,149,39,0,1,1,2,0,0,0,0,25,19,6,28,37,9,25,12,88,58,5,1,6,5,87,130,65,23,22,45,6,11,73,89,0,0,0,1,2,2,0,0,6,2,5,26,80,52,9,4,53,28,9,11,17,8,91,73,13,11,1,1,0,46,149,27,0,0,0,0,0,0,0,0,0,16,62,8,2,7,4,0,0,3,54,64,17,5,9,2,0,18,16,18,9,4,10,0
6,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3,1,1,0,0,95,27,4,2,0,0,0,83,1,0,0,16,9,0,3,7,3,3,3,1,10,59,79,27,39,28,45,10,9,27,14,18,137,137,43,10,0,0,0,36,2,0,0,42,76,20,7,9,72,45,26,9,20,22,21,22,123,108,99,48,1,2,3,24,137,137,15,2,17,10,22,137,0,0,1,16,32,53,9,3,77,4,2,3,10,10,1,73,137,48,37,13,9,12,0,117,14,25,6,4,95,65,28,46
6,215,2,0,8,5,17,1,0,16,15,12,20,4,11,3,0,1,42,67,3,7,4,0,0,12,72,13,0,0,0,0,0,0,2,0,0,33,155,38,18,14,2,2,16,6,90,79,56,33,9,10,78,53,11,4,7,2,5,21,2,3,0,0,0,0,0,1,9,10,56,95,67,23,22,49,6,5,79,135,86,59,6,0,42,11,22,11,21,19,6,27,1,0,0,0,0,0,0,2,21,155,155,60,3,0,16,33,1,34,155,155,69,17,3,0,0,7,78,122,28,28,0,0,0,0,3,0,0,0,0,0
15,168,2,1,64,11,9,19,14,16,97,127,16,4,8,74,86,50,76,39,3,10,21,49,24,6,7,1,15,59,10,0,0,1,5,4,29,13,8,8,36,53,39,29,127,65,38,33,9,11,19,51,24,38,127,127,38,18,5,5,52,127,56,13,5,3,5,7,25,68,35,2,22,29,7,1,127,76,35,4,2,11,16,68,41,43,22,31,53,81,28,34,63,100,13,7,26,26,11,12,15,105,33,2,2,6,20,3,37,53,46,15,10,17,41,30,25,41,13,2,2,14,41,26,11,19,3,1,19,74,49,12
17,22,2,0,43,2,0,21,74,54,8,32,98,12,2,3,4,4,15,87,13,26,28,12,18,11,12,8,0,11,21,14,22,29,4,0,41,0,7,66,137,33,4,25,137,79,18,6,4,2,3,52,34,45,34,48,44,21,9,5,5,4,33,48,18,23,23,14,31,2,69,90,118,73,3,10,137,26,13,18,7,10,9,73,42,11,29,42,58,57,16,16,33,9,23,60,22,21,28,31,5,12,72,137,137,6,0,0,137,58,17,33,26,3,2,13,39,12,31,18,9,27,28,8,9,5,14,31,41,36,13,10
17,103,2,0,19,18,11,15,35,6,2,9,5,2,2,23,85,34,4,4,126,26,1,2,4,13,17,95,61,10,2,28,54,82,49,46,46,13,6,14,31,34,66,27,28,17,1,46,126,34,10,3,126,126,9,22,13,9,5,31,35,32,49,67,21,37,18,12,58,50,5,9,20,18,31,18,29,11,4,26,78,51,17,10,126,35,8,9,5,3,7,93,49,23,44,59,44,25,28,18,44,23,4,14,26,7,10,60,16,7,2,50,80,12,9,14,126,103,3,2,9,3,3,41,70,34,12,48,126,14,10,31
20,50,2,1,4,0,19,37,5,0,10,39,9,3,1,6,2,26,98,50,50,97,2,0,2,25,27,10,11,117,47,8,5,5,5,1,0,23,85,117,18,0,0,0,45,10,25,117,21,1,7,5,117,104,6,3,0,20,26,43,15,51,7,2,6,89,117,15,2,18,28,94,32,60,55,12,13,14,69,117,21,21,29,2,46,24,77,68,10,23,18,27,2,1,0,25,12,59,36,7,8,13,13,20,13,37,41,13,33,116,22,8,4,13,28,5,21,86,73,117,11,0,0,1,4,0,5,117,49,8,1,1
20,50,2,0,4,14,48,115,23,1,4,6,7,10,43,77,16,1,1,0,117,92,8,4,0,0,9,25,67,31,2,7,6,24,67,33,4,2,10,51,11,17,117,61,10,3,28,70,44,117,82,16,107,18,6,10,7,25,39,85,13,4,3,17,7,16,117,51,0,1,21,51,15,25,81,10,37,18,1,14,8,77,70,8,117,77,11,18,1,7,5,14,30,27,47,107,17,4,5,6,2,4,28,77,76,20,9,7,59,21,1,19,51,5,0,4,117,60,3,1,0,0,17,65,21,13,17,45,52,13,49,45
29,22,2,1,58,6,1,12,22,19,32,71,97,2,10,5,7,35,36,120,0,0,14,10,42,120,48,11,3,3,2,5,15,39,64,24,12,0,0,36,91,13,18,45,43,1,0,1,6,23,120,120,50,47,11,11,19,65,105,40,4,8,19,79,33,14,13,20,4,5,4,114,101,2,8,4,71,4,0,50,34,3,52,31,120,69,13,12,10,12,44,105,5,10,22,58,48,39,39,14,9,4,2,40,74,17,10,11,16,0,6,74,65,3,0,11,63,12,3,7,0,3,36,114,16,35,42,11,11,27,48,26
29,22,2,0,9,12,14,5,3,52,55,11,10,5,3,4,5,119,83,3,22,60,14,1,0,37,70,12,45,112,65,4,1,9,13,19,0,8,9,0,6,92,68,4,57,34,56,1,1,61,26,8,119,119,31,0,0,1,6,37,43,119,57,0,17,5,15,52,31,106,50,7,5,12,0,2,47,119,119,51,10,10,8,13,89,33,63,44,12,14,21,62,37,4,0,0,10,9,54,119,46,30,32,50,36,5,6,17,54,19,6,9,21,41,45,43,10,16,4,9,31,91,29,8,62,30,3,2,1,5,15,31
