2,210,2,1,0,0,0,0,171,121,2,0,6,1,0,0,72,90,3,1,46,32,3,14,67,15,1,1,1,3,1,16,171,36,0,0,0,0,0,0,149,64,0,0,34,0,0,0,116,75,6,9,171,27,3,26,87,13,4,15,4,2,1,73,171,34,0,0,0,0,0,0,9,3,0,0,15,0,0,0,25,12,0,1,80,5,0,2,41,11,0,3,2,0,0,9,171,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,92,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,39,12,7,11,36,8,0,0,156,76,3,10,7,1,0,9,77,30,8,66,74,6,1,9,26,16,2,71,156,0,0,6,45,10,28,61,21,0,0,2,156,25,6,8,3,9,12,125,88,16,3,21,42,76,32,84,37,19,2,72,156,23,10,39,12,22,78,46,1,0,0,0,139,40,40,13,0,1,8,60,74,6,0,0,1,13,27,80,33,7,0,6,151,26,7,19
11,117,2,0,9,0,0,3,85,31,7,14,169,4,0,0,4,6,8,63,169,5,0,0,0,0,0,7,38,0,0,0,18,3,0,4,20,11,16,34,54,34,6,5,169,54,7,13,8,5,0,10,169,7,0,0,0,0,0,20,40,0,0,0,23,2,0,16,87,23,24,55,8,0,1,14,169,41,14,42,8,0,0,21,169,2,0,0,0,0,0,43,42,0,0,0,25,6,0,19,93,7,2,15,3,0,0,4,121,36,8,19,3,0,0,2,117,3,0,0,0,0,0,15,27,0,0,2,15,0,0,7
13,112,2,0,0,0,0,4,114,31,10,0,47,4,0,7,68,10,10,39,162,2,0,0,0,0,4,76,105,0,0,0,0,0,0,12,0,0,0,1,50,48,61,16,56,5,4,16,92,42,7,17,162,9,1,1,2,3,2,46,139,0,0,0,0,0,0,22,18,2,1,1,5,8,40,58,69,27,45,71,18,5,2,11,162,25,10,21,2,0,0,40,125,0,0,0,0,0,0,41,58,3,0,0,5,3,11,34,119,11,7,35,5,0,0,16,162,26,8,26,3,0,0,17,93,0,0,0,0,0,0,26
25,82,2,1,49,28,0,0,0,0,0,0,80,103,6,0,0,0,0,0,124,64,4,0,3,11,6,11,18,1,1,1,85,95,6,5,107,44,0,0,0,0,0,1,124,124,48,4,1,0,0,14,32,64,57,41,75,32,9,9,16,21,2,3,72,95,7,2,124,37,0,0,0,0,0,2,124,60,5,2,2,3,8,64,20,7,6,19,124,43,19,31,52,14,1,12,94,13,0,6,118,51,0,0,0,0,0,0,124,100,7,5,11,6,1,3,2,4,5,21,76,29,3,3,10,1,3,33,39,9,3,8
33,147,2,0,0,0,10,57,25,64,8,0,62,4,4,45,18,38,15,14,156,94,0,0,0,0,1,15,87,65,0,0,0,0,0,6,0,0,13,83,44,3,3,6,83,7,4,97,115,1,0,5,156,29,0,4,6,0,0,22,102,22,0,0,0,0,0,8,0,0,4,13,52,17,12,11,33,22,12,35,99,20,6,7,156,32,5,4,2,1,5,79,112,0,0,0,0,0,0,37,0,0,16,40,32,3,1,0,10,0,1,32,93,24,11,11,156,6,0,0,12,7,11,76,126,17,0,0,0,0,0,14
36,233,2,0,68,48,11,12,5,0,0,14,96,46,20,11,0,2,2,25,127,36,1,1,0,0,0,29,127,40,0,0,0,0,0,9,89,31,11,2,2,3,3,64,58,31,26,12,2,9,30,77,127,15,2,2,0,2,6,44,127,31,0,0,0,0,0,3,127,67,27,2,1,4,2,58,34,67,56,28,4,10,17,17,127,90,9,10,0,0,1,12,127,27,0,0,0,0,0,18,127,18,10,9,3,12,5,89,70,20,12,5,5,22,19,42,127,45,1,0,0,0,0,55,107,17,0,0,0,0,0,15
38,250,2,0,0,0,0,0,0,0,0,0,6,8,2,2,3,0,7,11,89,41,24,20,9,1,6,27,104,52,13,14,19,6,0,9,0,0,0,1,1,0,0,0,17,4,0,12,29,23,65,47,133,45,7,2,2,5,39,115,123,75,17,5,2,4,3,34,8,13,4,3,2,0,0,0,32,37,33,96,52,7,4,5,133,116,12,17,4,1,2,41,130,103,78,12,2,2,2,19,80,44,7,1,0,0,0,1,41,35,49,128,7,2,1,7,133,57,19,75,8,3,1,60,133,44,25,9,4,29,22,43
39,147,2,0,0,0,0,6,82,14,0,0,27,7,4,33,142,6,0,4,143,16,3,4,5,0,0,40,137,0,0,0,0,0,0,27,0,0,6,29,47,83,13,0,28,6,8,48,54,78,16,10,143,83,2,5,1,4,5,29,134,62,0,0,0,0,0,21,0,0,17,64,32,11,3,5,33,2,12,131,87,8,2,5,143,34,0,14,17,0,0,27,116,31,0,0,0,0,0,8,0,0,3,13,40,7,7,7,7,7,6,27,86,18,6,4,143,26,6,9,13,3,5,54,102,0,0,0,0,0,0,34
57,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,31,4,0,0,0,0,0,12,61,94,1,0,0,0,0,28,1,0,0,0,0,0,6,63,2,0,3,12,18,15,18,157,108,3,0,0,1,5,34,106,101,68,0,6,10,3,15,84,71,4,1,1,0,0,6,90,44,16,29,19,5,1,5,157,40,3,2,0,0,0,157,91,2,0,0,12,16,18,157,29,56,2,0,0,0,4,12,42,39,8,4,0,0,7,13,141,67,7,0,0,0,0,66,140,10,0,0,0,0,3,97
