14,17,2,0,1,3,1,0,4,18,45,8,6,1,3,10,26,37,32,40,126,4,7,31,13,15,20,92,31,9,41,106,12,3,2,9,24,124,51,10,3,3,28,11,28,26,46,81,115,51,20,22,126,39,7,9,20,26,8,32,50,19,15,16,49,24,2,8,47,81,19,8,10,5,1,17,44,29,81,126,80,3,0,15,126,42,58,96,18,0,0,55,72,7,20,42,53,9,1,62,43,13,3,1,21,56,14,28,100,20,16,41,22,4,3,58,34,13,12,90,76,4,0,14,92,29,7,5,2,0,4,29
14,17,2,0,59,40,7,3,15,14,15,71,26,4,0,5,107,76,8,10,118,44,1,1,18,23,6,22,10,10,2,3,49,81,31,5,30,62,12,2,20,36,14,11,26,6,0,1,118,118,29,31,118,20,1,1,26,47,32,118,9,14,15,10,88,59,11,13,37,5,4,10,82,105,9,30,27,54,44,15,96,118,5,6,118,73,16,6,15,22,57,62,10,6,2,3,16,71,81,14,63,2,2,34,69,17,2,44,16,32,29,39,39,7,0,4,5,7,41,52,12,7,49,19,4,0,2,11,6,52,66,11
17,194,2,0,18,32,48,22,1,8,34,12,9,17,76,105,39,77,34,9,50,74,16,18,20,40,32,56,3,16,10,11,36,95,33,4,5,14,14,19,25,53,111,12,32,13,12,48,38,111,72,22,111,45,16,42,29,20,9,66,9,51,73,62,37,12,7,3,2,35,111,111,26,19,7,3,12,48,111,111,16,1,1,4,107,110,60,35,4,5,0,13,19,30,34,18,20,19,1,1,0,2,21,26,18,68,32,10,8,7,50,34,6,5,34,80,15,32,72,44,2,0,5,26,11,57,88,10,3,2,0,3
19,239,2,1,24,13,4,12,9,14,25,14,16,31,59,25,39,9,13,14,23,74,127,23,21,9,2,4,36,35,14,33,28,4,2,14,45,16,9,37,57,75,43,31,127,110,28,12,15,10,22,55,48,45,46,37,127,39,4,14,102,17,15,62,33,10,10,38,37,50,31,127,60,14,1,2,127,41,12,16,18,17,11,96,40,8,11,32,127,56,13,37,86,28,14,9,13,1,9,29,13,30,18,76,100,35,3,2,56,49,30,12,6,6,8,41,22,10,39,26,10,3,9,60,35,84,33,8,0,0,0,3
23,60,2,0,42,81,30,1,4,0,1,15,13,18,5,6,35,21,21,29,56,73,120,59,50,15,6,31,53,120,120,11,12,16,1,5,77,4,0,1,9,3,3,61,46,3,1,8,120,23,8,43,120,45,9,1,11,4,6,115,39,21,14,2,11,119,44,40,56,54,12,4,5,4,0,6,44,21,9,26,69,28,4,9,120,83,6,5,32,16,5,30,46,23,1,3,113,97,20,7,11,50,27,14,30,22,18,4,24,35,45,15,58,35,9,11,115,38,30,3,21,19,7,47,26,47,8,7,60,29,4,6
28,109,2,0,9,13,28,39,12,30,12,0,52,16,13,7,3,23,25,62,86,35,3,1,0,0,5,52,18,25,13,41,19,6,3,3,0,4,62,34,47,69,32,0,48,8,72,48,5,44,40,66,127,52,11,4,0,0,2,86,74,37,14,61,99,12,0,1,22,18,99,32,11,5,21,77,27,34,127,121,1,2,2,19,127,107,73,15,3,8,10,34,66,9,0,2,127,79,14,27,65,22,3,8,6,2,7,47,55,11,18,7,3,49,51,34,13,6,14,4,6,75,70,70,7,0,0,1,43,48,34,54
51,39,2,0,2,4,15,32,76,44,26,13,56,51,9,5,16,18,56,49,72,15,15,5,1,8,27,74,69,20,25,20,0,0,15,79,33,15,8,6,36,118,34,20,118,109,36,6,6,11,10,32,37,50,102,33,12,23,8,25,41,45,45,10,0,1,34,85,26,118,39,6,5,49,15,4,118,68,10,1,5,15,27,97,29,10,19,33,33,59,32,77,23,16,20,16,2,7,56,113,14,56,17,11,30,12,3,16,15,9,12,12,65,63,52,106,27,6,19,22,5,5,91,118,16,18,15,20,8,7,23,48
55,170,2,0,0,3,31,67,26,14,16,5,2,27,46,27,5,20,17,2,74,111,36,15,12,4,3,12,10,50,26,19,84,22,12,2,5,37,36,37,42,56,10,1,9,27,45,28,33,111,40,12,111,47,9,4,21,37,37,111,23,8,3,6,111,70,10,25,1,13,83,48,32,65,15,1,16,43,74,111,36,90,12,3,91,73,7,7,26,76,60,31,36,0,0,0,33,111,86,19,3,21,77,21,11,36,62,8,2,5,35,86,75,71,44,0,4,4,5,22,88,59,13,0,30,26,17,11,14,15,16,4
55,170,2,0,69,67,3,4,6,2,8,36,65,37,0,0,9,80,102,61,53,11,1,1,18,113,55,29,36,15,5,7,12,7,20,36,56,13,1,4,4,6,22,91,43,11,6,51,78,43,79,35,113,28,4,8,21,41,42,57,33,4,0,3,32,48,58,43,113,87,13,26,3,3,3,30,70,60,102,113,35,0,0,33,61,44,66,83,50,37,13,9,23,14,0,1,28,47,36,8,42,16,33,66,9,2,1,30,54,6,27,25,10,4,11,113,6,1,21,92,113,34,18,40,23,12,7,12,26,21,13,13
74,239,2,1,12,8,4,11,33,42,25,20,52,45,9,0,4,13,42,118,8,13,12,11,23,38,40,30,17,19,6,4,5,5,35,19,46,9,0,2,6,50,55,46,118,110,34,7,2,1,3,49,19,31,51,70,97,17,4,5,22,11,4,25,52,32,72,65,54,118,68,23,4,6,19,24,118,118,58,16,25,10,29,37,18,2,2,64,75,29,63,26,11,2,2,115,108,16,19,14,65,78,29,8,4,10,40,115,31,30,38,37,57,22,30,75,4,4,32,36,18,18,28,11,1,1,11,52,75,21,6,2
80,227,2,0,17,9,0,0,2,51,53,53,0,0,0,6,22,117,59,8,7,28,17,20,35,54,62,23,46,112,22,3,5,5,28,31,11,0,0,0,8,76,69,35,18,1,1,6,21,73,114,54,117,117,43,17,13,8,32,41,38,117,48,1,3,44,33,6,10,1,0,0,6,21,117,43,61,41,32,7,13,17,26,19,117,45,20,0,0,21,35,107,26,10,2,0,1,113,68,35,47,52,72,9,3,1,16,28,83,117,63,11,2,0,1,4,18,28,68,38,17,11,7,16,8,4,3,2,10,14,17,34
82,183,2,0,30,22,22,33,14,6,19,20,43,111,11,2,2,1,14,26,114,63,32,7,5,2,10,65,38,20,42,111,73,43,28,38,42,41,8,13,50,51,5,21,65,51,11,14,6,5,70,83,114,61,7,7,5,3,35,65,27,22,11,50,26,40,20,13,102,114,25,12,31,25,3,2,55,49,32,114,27,2,9,12,114,30,3,19,11,15,37,92,23,10,4,10,38,101,55,24,70,29,28,10,6,25,20,57,33,4,1,80,63,4,16,67,13,4,12,48,52,7,59,59,41,15,12,4,8,14,50,52
86,178,2,0,52,58,8,1,3,2,34,52,102,58,9,6,9,2,25,62,51,27,10,49,45,59,49,48,12,32,37,41,31,20,8,7,40,43,25,88,18,4,27,30,117,73,5,10,4,8,20,64,45,32,9,43,46,100,32,11,1,1,5,28,24,45,50,7,35,14,7,117,81,2,5,25,103,10,3,34,41,16,94,117,35,11,10,6,32,104,115,85,16,7,12,18,38,33,36,14,44,2,0,29,55,4,12,79,2,9,35,53,67,5,24,16,113,47,28,4,3,2,22,43,37,22,25,70,40,8,4,7
120,154,2,0,5,30,35,12,18,12,7,5,31,68,44,9,11,4,26,102,124,24,14,3,5,7,19,124,36,21,88,20,3,8,8,10,25,79,54,36,11,3,1,1,42,69,34,17,79,37,1,6,124,29,6,3,13,9,5,61,69,9,18,6,4,56,70,54,4,9,115,121,3,1,0,1,10,33,124,60,33,9,0,1,105,81,54,10,13,4,19,31,51,53,37,18,10,42,42,30,10,3,46,50,4,1,14,45,5,16,91,34,57,16,0,1,19,86,76,11,28,7,0,0,64,76,48,16,20,3,2,6
138,222,2,0,12,15,13,129,129,28,1,0,129,50,7,35,40,5,0,1,40,18,9,9,1,1,2,8,38,36,2,0,2,3,5,5,15,6,11,88,129,70,15,1,129,57,4,14,76,9,0,11,44,19,5,24,40,5,1,7,77,16,0,0,15,9,2,16,9,3,4,33,129,129,59,15,129,26,3,8,35,22,11,75,29,16,13,13,24,35,15,35,16,6,5,9,20,14,31,44,6,16,20,129,107,39,4,3,76,116,18,13,6,6,4,12,20,40,26,29,8,4,2,2,2,9,12,38,48,7,7,3
146,70,2,0,11,15,4,3,3,18,23,6,12,10,13,6,2,18,29,14,3,12,42,9,6,11,7,1,28,44,18,5,6,8,7,8,18,2,3,4,29,131,46,25,131,26,10,1,6,40,51,100,38,17,43,11,59,79,23,3,4,6,10,3,9,107,97,29,55,54,2,5,52,131,8,7,131,104,1,1,8,22,14,42,33,2,12,43,95,78,16,8,0,0,13,96,57,60,25,5,46,34,8,1,4,14,14,17,110,22,0,0,1,2,52,131,49,2,8,24,83,41,18,42,0,0,8,39,65,86,76,0
147,54,2,0,32,91,13,1,5,55,47,21,5,5,1,1,60,61,69,44,53,11,5,7,12,19,52,114,35,22,75,9,3,4,5,11,11,3,0,16,49,92,56,50,31,1,0,4,39,119,105,91,127,54,0,0,6,32,30,53,91,27,17,3,1,7,10,36,0,0,0,11,45,48,21,5,62,3,0,5,75,50,19,25,127,26,0,0,2,24,61,120,65,9,6,0,0,27,88,127,0,0,8,42,22,10,2,0,15,11,15,43,46,2,0,9,96,65,11,3,3,5,17,57,66,48,13,0,2,9,22,40
148,93,2,0,0,1,6,132,129,4,0,0,136,23,11,9,2,0,0,21,136,8,3,10,5,5,2,54,5,2,4,44,21,18,1,1,0,1,14,72,136,39,11,2,113,21,30,29,5,0,0,6,136,21,3,7,6,8,9,64,16,6,6,30,44,26,9,10,1,3,4,46,79,11,2,1,58,86,10,25,29,4,0,1,136,136,9,0,0,4,9,46,10,36,13,8,15,14,12,10,7,7,1,3,47,55,3,4,63,136,9,1,12,5,10,24,28,134,7,4,7,6,48,8,2,14,6,5,10,8,24,10
149,6,2,0,6,4,3,32,64,14,0,0,129,150,18,8,5,0,0,0,48,95,54,64,0,0,7,5,18,59,24,16,0,0,16,9,44,11,0,1,64,36,1,5,150,150,17,3,3,2,0,23,58,117,102,150,21,1,0,8,16,45,52,64,13,1,3,2,58,5,0,2,49,18,0,5,150,29,2,1,2,0,1,133,77,12,9,53,51,18,17,88,6,14,6,74,57,5,6,1,3,0,0,0,1,0,0,0,29,0,0,0,0,0,0,9,8,0,0,1,0,0,2,9,1,5,1,11,5,0,0,0
155,100,2,0,0,1,3,12,72,88,15,0,28,10,0,0,13,65,12,11,56,31,0,0,1,7,4,9,9,9,6,1,4,16,12,15,1,1,2,7,136,60,4,3,50,5,0,0,21,16,21,44,132,84,47,47,7,6,4,23,18,19,41,92,13,9,11,22,0,0,0,3,136,37,3,1,93,4,0,0,21,14,13,45,136,66,23,32,24,6,10,132,13,10,21,108,117,11,7,15,0,0,0,8,136,22,2,0,38,6,2,2,23,3,2,24,136,7,0,0,5,7,19,124,29,4,6,13,71,39,23,28
158,134,2,0,34,6,3,5,4,11,102,114,117,38,40,12,1,2,24,124,21,44,33,4,23,28,21,24,35,11,9,7,5,9,15,65,113,19,0,0,4,6,5,35,124,43,0,0,3,2,4,65,51,22,6,5,55,30,14,17,18,44,23,6,14,12,35,45,107,39,0,0,0,0,5,35,124,54,0,0,0,27,124,78,52,10,2,3,11,32,124,89,10,12,20,12,12,32,90,28,25,12,4,3,2,1,11,26,58,43,0,0,1,21,103,45,124,53,0,1,0,8,42,54,11,6,19,7,3,20,50,12
172,113,2,0,46,17,33,6,4,13,33,109,5,15,38,34,14,30,53,19,24,44,86,55,17,30,45,24,52,65,85,108,6,3,5,51,29,3,13,42,3,13,107,117,117,51,21,14,2,27,112,78,28,20,61,72,21,50,65,35,32,4,10,7,7,11,48,117,23,6,16,52,39,49,11,23,117,21,12,3,1,10,110,117,27,12,7,14,13,64,117,65,17,6,9,14,11,13,23,35,6,35,21,5,9,29,7,3,13,38,33,2,0,0,13,19,58,41,4,0,0,0,13,30,38,16,6,5,0,3,19,28
172,113,2,0,7,3,7,30,12,4,24,49,16,29,23,4,26,68,39,36,116,116,25,1,12,22,1,28,25,64,26,27,42,11,7,17,16,19,12,37,31,1,0,1,116,116,116,15,10,3,2,14,110,72,116,39,25,14,3,40,44,15,6,21,45,37,13,30,15,28,58,37,5,0,0,0,116,61,29,10,7,11,13,76,57,36,24,18,72,61,24,60,40,35,35,55,88,42,15,36,23,31,39,11,2,1,0,6,18,29,25,7,10,13,9,11,77,116,16,4,8,4,9,13,12,76,48,47,86,99,3,2
176,129,2,1,4,5,39,71,77,18,6,15,52,31,7,34,2,5,38,128,37,32,22,2,3,55,57,54,36,21,31,4,0,9,10,19,4,32,128,128,32,6,6,5,38,8,23,128,91,2,13,64,128,52,23,17,7,7,15,67,26,18,35,14,20,87,13,6,12,8,5,16,22,27,93,24,20,23,73,128,88,25,19,5,118,69,55,28,9,37,35,19,12,5,19,13,42,99,19,7,26,9,5,19,7,11,22,10,28,10,9,11,24,99,15,11,22,28,6,5,8,68,39,6,8,18,12,4,7,46,47,4
176,129,2,0,22,45,71,1,0,0,2,38,6,26,49,30,7,14,16,15,4,20,77,27,5,30,20,4,14,46,50,9,8,7,8,5,10,40,93,3,11,24,17,29,9,23,35,18,76,126,46,23,86,34,48,10,5,37,46,114,9,16,41,26,20,53,6,8,4,5,34,21,26,51,42,46,54,6,8,57,126,126,22,15,126,79,12,11,12,13,13,67,21,18,45,77,20,9,10,10,1,10,37,19,13,26,62,18,24,3,10,75,126,47,25,8,126,28,3,12,19,1,27,126,24,18,9,9,12,7,45,72
188,71,2,0,25,45,8,2,61,118,87,47,14,0,0,2,51,118,118,34,51,9,9,29,50,19,24,78,0,0,10,50,118,41,2,2,11,1,0,0,13,89,118,49,24,2,0,2,23,87,61,35,118,28,1,7,42,16,23,118,9,9,18,33,118,38,6,15,18,9,9,15,9,20,20,14,49,6,2,13,29,27,18,14,118,38,2,12,44,9,5,58,16,28,24,39,105,15,3,12,1,9,28,63,25,6,2,0,21,5,10,32,58,12,6,16,118,11,1,1,14,9,12,88,22,10,1,2,30,18,12,23
196,61,2,0,5,5,1,13,71,67,7,3,67,4,1,7,10,15,10,19,123,7,1,2,4,1,6,123,68,5,5,84,109,7,10,61,3,3,5,19,82,51,11,5,72,16,14,8,7,4,4,33,123,27,2,0,0,0,1,88,123,7,10,67,34,4,26,101,10,4,5,5,14,32,17,9,58,46,21,7,1,0,3,24,123,123,30,30,11,1,13,76,51,53,20,29,19,6,51,123,7,7,40,11,0,3,10,8,40,15,17,6,0,1,7,36,109,20,9,7,3,2,19,121,53,47,12,9,3,25,55,36
196,160,2,0,34,17,11,9,17,7,4,21,106,51,29,8,2,0,0,45,10,13,79,50,21,11,1,1,33,53,25,11,6,7,13,20,46,2,0,6,21,26,68,39,126,55,5,4,2,2,9,63,36,33,17,40,126,48,8,5,14,4,3,6,77,60,55,70,94,31,0,0,0,2,33,32,126,21,0,0,2,10,65,111,15,3,1,10,95,81,126,40,20,42,43,23,85,27,14,16,64,49,4,0,0,0,0,8,88,34,5,6,38,36,22,13,15,118,35,6,22,36,100,38,34,76,72,24,9,6,16,15
202,125,2,0,37,9,21,17,18,14,31,69,11,18,29,39,71,24,22,21,21,38,57,22,4,10,29,41,27,37,26,31,7,39,51,18,24,0,0,1,41,52,46,125,31,5,4,7,56,88,129,98,129,37,43,44,7,5,47,129,34,37,39,118,21,16,13,7,8,5,1,3,50,44,13,72,82,35,15,31,59,16,12,77,129,71,11,12,11,26,29,51,33,7,11,36,22,50,58,20,7,18,12,23,21,12,3,5,53,21,7,3,0,0,4,61,129,19,2,2,9,13,6,94,27,7,0,6,24,24,45,23
205,208,2,0,3,16,25,3,40,63,38,11,108,15,3,2,34,41,7,92,81,12,3,21,56,24,17,74,23,13,13,28,61,20,6,11,5,26,72,32,19,15,23,9,61,45,58,48,14,6,2,35,108,29,11,16,38,19,8,107,8,31,26,31,44,22,9,10,54,89,77,30,1,3,23,39,24,42,108,108,6,0,0,2,98,104,75,52,7,2,0,18,19,68,65,64,22,8,1,11,101,108,72,26,31,4,1,7,6,25,43,65,76,27,34,17,44,7,15,41,39,24,29,52,39,4,2,9,36,54,14,62
205,208,2,0,18,21,19,12,8,7,11,13,71,38,14,2,3,4,38,73,44,29,44,13,13,69,35,25,1,17,36,62,33,41,3,0,12,78,71,10,13,32,14,11,28,28,40,7,22,110,68,28,105,28,1,0,1,44,106,70,41,63,39,26,60,21,7,14,1,8,16,10,39,113,57,5,33,13,8,3,15,113,67,33,113,47,1,0,1,13,33,53,67,57,25,4,4,13,70,113,6,6,78,27,11,66,22,21,20,21,78,34,19,9,11,22,90,11,4,10,22,18,19,77,10,0,0,8,63,56,113,83
244,127,2,0,4,0,1,16,33,18,87,100,11,33,54,63,39,6,11,21,0,11,38,122,78,0,0,0,15,79,57,50,6,0,0,4,44,22,23,40,12,3,16,54,122,40,25,13,10,1,5,39,11,12,39,122,122,5,1,1,23,58,107,48,24,0,0,2,24,30,62,18,17,12,1,7,122,38,36,6,7,13,19,20,33,35,40,24,56,32,26,10,27,83,116,10,6,9,17,16,7,22,112,18,1,13,17,12,32,57,122,19,0,4,10,33,12,20,122,63,4,8,10,6,9,7,62,47,5,11,16,10
253,82,2,0,0,1,0,0,0,0,1,0,5,18,2,2,22,97,103,15,49,40,5,4,42,50,51,45,23,43,13,10,19,28,5,7,0,0,0,0,0,0,0,0,25,2,0,0,35,131,47,36,131,32,2,0,3,21,33,131,34,20,12,26,36,60,16,25,0,0,0,0,0,0,0,0,74,20,0,0,20,24,10,24,131,113,4,0,2,2,6,80,53,48,28,70,100,11,17,40,0,0,0,0,0,0,0,0,131,5,0,0,0,0,4,32,131,5,0,0,2,16,41,119,12,1,0,6,34,43,131,122
7,74,3,1,18,51,21,4,7,43,85,92,21,54,16,8,6,14,90,78,1,17,12,4,27,50,53,8,4,13,18,2,12,39,30,7,32,1,0,0,0,2,59,110,43,2,0,0,1,93,126,126,102,30,1,0,3,40,126,104,76,37,23,10,3,6,5,34,1,0,0,0,0,1,3,1,57,9,0,0,6,45,45,23,126,53,0,0,0,5,16,126,102,28,1,1,1,3,13,66,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,100,3,0,0,0,0,15,105,52,7,0,0,0,6,74,117
7,74,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,27,77,31,2,0,0,0,1,73,109,17,26,18,3,5,25,0,8,13,0,0,0,0,0,46,24,67,19,0,0,5,32,127,127,55,5,0,0,1,64,79,125,32,58,26,5,5,10,15,117,127,9,0,0,0,0,15,120,127,89,1,0,0,3,127,125,86,36,1,0,2,34,55,15,1,15,17,6,19,42,61,86,56,11,0,0,0,6,5,43,109,41,4,3,2,3,10,26,64,37,28,10,4,14,34,8,2,9,14,1,11,48
13,169,2,0,0,1,36,67,41,70,42,0,0,4,32,113,75,81,32,1,48,50,27,17,17,12,7,30,49,30,10,10,8,3,12,38,3,13,5,2,11,113,113,5,14,5,2,9,48,113,111,22,113,87,6,2,10,21,36,46,33,48,20,17,11,38,42,28,3,20,15,5,7,32,29,7,24,14,4,20,62,37,42,21,113,16,1,3,4,74,113,62,43,0,0,0,1,98,110,108,1,9,6,0,0,5,13,7,3,30,62,57,27,23,37,17,7,21,29,56,30,34,101,19,38,22,8,0,7,52,39,35
