5,67,2,0,0,0,0,0,0,0,82,77,0,0,0,0,0,4,123,64,113,21,0,0,0,13,52,40,77,30,0,0,0,0,0,1,0,0,0,0,1,7,103,60,21,5,0,0,0,2,123,67,123,10,0,0,0,0,35,114,36,1,0,0,0,0,0,8,2,0,0,0,0,3,114,123,89,46,2,0,0,1,23,103,123,80,0,0,0,0,1,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,123,123,123,4,0,0,0,0,34,123,68,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0
6,109,2,1,16,5,0,0,0,0,0,2,172,85,0,0,0,0,0,19,172,35,0,0,1,5,28,76,5,1,0,1,18,23,39,56,52,13,1,2,0,0,0,5,172,151,1,0,0,0,0,35,147,82,69,12,5,5,7,11,11,19,42,22,25,14,11,24,25,0,0,2,1,0,0,11,172,11,0,0,0,0,0,97,172,35,34,9,1,0,0,29,5,12,72,60,13,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,31,11,2,0,0,0,0,1,3,10,27,19,13,1,0,0
11,79,2,1,124,40,0,0,0,0,0,1,124,57,0,0,0,0,0,1,107,43,1,0,0,6,22,14,60,7,1,0,1,4,11,18,124,35,0,0,0,0,0,8,124,53,0,0,0,3,4,16,74,8,0,0,4,55,43,28,124,23,0,0,0,6,14,28,117,92,61,0,0,0,0,15,84,20,60,4,0,4,19,72,83,23,15,3,2,38,41,29,124,46,0,0,0,3,2,7,0,54,88,1,0,0,0,0,3,9,124,23,0,0,0,2,28,85,124,23,0,0,2,1,50,102,76,13,0,0,0,0
12,89,2,1,34,7,0,0,0,2,5,4,27,2,0,0,0,2,5,12,83,10,0,0,0,0,0,18,202,105,0,0,0,0,1,202,24,1,0,0,2,14,9,8,74,2,0,0,0,5,6,15,36,3,0,0,0,1,7,20,202,0,0,0,0,1,18,202,13,4,12,0,0,9,11,11,92,18,3,0,0,2,1,5,16,2,3,2,1,6,6,4,202,5,1,0,0,4,6,30,2,10,45,2,0,0,0,0,16,51,34,1,0,0,0,0,2,6,51,15,1,0,0,0,64,2,28,13,1,0,0,34
13,174,2,1,9,2,0,5,98,14,0,0,137,74,0,1,13,4,0,2,76,36,0,18,137,28,0,2,3,1,0,9,103,13,0,0,24,6,0,3,137,14,0,0,137,44,0,0,13,20,3,20,65,5,0,1,137,137,3,16,10,1,0,0,67,63,1,1,35,2,0,2,122,26,0,5,137,11,0,0,4,54,70,62,9,0,0,0,49,137,72,10,27,2,0,0,14,44,8,4,9,1,0,9,74,2,0,1,14,1,0,0,17,60,36,12,3,0,0,0,3,43,48,9,44,5,0,0,0,7,10,9
13,174,2,0,9,7,4,4,2,0,0,3,53,44,12,16,2,0,0,9,22,5,8,40,6,0,0,56,93,0,0,0,0,0,0,125,29,45,9,8,1,0,0,0,124,125,30,35,4,0,0,4,17,22,25,125,68,0,0,8,45,0,0,17,12,0,0,115,44,12,3,22,7,0,0,5,125,19,6,12,1,0,0,81,72,5,13,125,102,0,0,34,16,0,0,98,67,0,0,30,14,2,1,42,18,0,0,2,97,0,0,1,0,0,0,106,62,0,0,56,58,2,4,125,5,0,0,125,110,1,1,10
15,239,2,0,46,0,0,0,0,3,30,59,39,14,0,0,0,5,27,23,56,19,0,0,0,0,4,24,53,5,0,0,0,0,0,24,177,1,0,0,0,0,2,79,69,6,0,0,0,0,0,42,106,12,1,0,0,0,0,30,70,24,5,0,0,0,0,8,183,20,0,0,0,0,0,152,71,46,15,3,0,0,0,4,146,22,3,1,0,0,0,7,54,26,4,0,0,0,0,7,183,5,0,0,0,0,0,183,47,8,3,2,3,19,30,35,125,3,0,0,0,5,11,32,41,5,0,2,8,1,1,8
16,134,2,0,6,5,0,1,124,44,0,0,124,87,1,0,15,4,0,0,91,49,0,0,24,23,4,1,83,11,0,0,13,26,11,13,25,3,0,1,67,100,10,15,124,65,0,0,5,7,6,37,63,27,0,0,66,81,4,5,76,1,0,0,17,34,16,85,29,59,15,6,63,57,6,13,124,124,6,0,6,16,8,52,29,4,1,3,70,124,12,14,19,13,3,3,15,41,38,62,86,81,8,2,19,9,1,14,52,120,7,3,33,8,0,4,1,29,60,21,48,22,0,0,15,63,104,17,6,3,0,0
24,179,2,0,1,3,0,2,72,6,0,0,50,51,1,1,5,0,0,0,134,117,1,8,17,0,0,0,8,18,2,16,134,15,0,0,4,2,0,3,74,8,0,1,124,18,0,1,2,0,0,13,134,34,0,2,36,21,0,25,12,3,0,4,134,65,0,3,3,0,0,0,66,31,3,8,134,7,0,0,0,2,2,26,134,21,0,0,61,21,0,17,9,0,0,0,134,62,0,2,10,2,0,0,53,23,2,2,132,3,0,0,0,0,1,18,134,1,0,0,54,26,2,31,10,0,0,0,134,52,0,2
26,135,2,0,0,0,0,3,116,72,0,0,88,38,5,2,38,41,10,40,116,26,0,0,31,36,6,45,5,3,2,3,37,49,18,20,4,2,1,2,116,43,1,2,116,116,10,4,35,9,1,20,53,81,11,10,56,15,1,7,5,56,108,16,23,10,0,0,5,5,3,4,116,73,2,5,116,53,4,3,20,13,7,73,110,47,5,3,18,6,13,33,73,101,80,4,2,0,0,4,14,40,6,4,54,34,0,0,54,116,9,5,14,2,1,1,107,11,0,3,18,3,4,37,96,6,1,2,3,2,9,73
27,230,2,0,82,74,7,7,2,3,14,10,85,118,19,0,0,0,0,1,120,121,15,0,0,0,0,2,56,66,17,5,15,4,0,0,133,133,8,2,1,3,20,28,83,76,3,1,25,15,2,13,133,17,0,0,2,4,1,51,94,8,0,4,36,9,1,18,118,133,14,2,1,3,3,5,67,19,0,1,35,45,7,7,133,51,0,0,3,3,0,11,88,14,0,3,22,3,0,6,88,24,3,4,5,2,1,5,59,21,2,11,23,11,1,0,133,63,0,0,0,0,0,0,43,12,0,0,23,5,0,0
