5,143,2,0,169,32,0,2,0,0,0,19,169,77,5,0,0,0,0,12,135,6,0,3,6,1,0,29,5,0,0,23,33,7,2,1,169,93,4,14,7,0,0,7,169,105,27,48,25,0,0,3,169,9,1,8,7,0,0,17,16,2,0,34,40,1,0,2,169,8,0,4,4,1,0,11,151,10,5,45,34,0,0,3,75,4,1,9,6,0,0,15,11,0,0,10,17,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,241,2,0,57,17,39,4,4,3,1,27,147,22,8,3,1,1,2,55,60,17,7,9,3,0,0,51,36,21,0,0,0,1,0,5,46,10,12,8,7,12,46,43,147,48,16,15,2,3,7,41,130,97,70,59,7,0,0,13,102,68,4,2,27,12,3,5,70,21,24,24,30,5,20,36,147,37,6,1,0,0,3,106,147,58,23,5,1,2,1,68,36,23,2,2,41,59,6,3,36,18,34,10,2,0,11,19,147,50,6,0,0,0,2,23,147,44,0,1,4,8,16,18,11,5,17,10,32,43,18,8
14,201,2,0,6,33,87,14,4,18,21,6,22,21,29,30,15,7,61,109,41,12,10,12,30,11,25,98,10,8,22,23,26,13,13,9,18,2,8,42,55,65,58,27,116,61,52,21,9,9,31,67,54,71,96,46,20,15,9,28,25,51,54,31,25,22,5,7,41,11,18,89,74,3,13,53,116,46,26,21,12,17,37,57,24,10,27,22,2,19,116,116,14,26,57,24,55,16,18,97,62,8,11,6,4,2,33,80,16,18,39,34,28,28,17,47,12,20,97,31,9,29,50,95,23,19,22,6,27,8,35,116
18,70,2,0,111,15,0,0,0,0,0,0,128,13,0,0,0,0,0,1,128,12,0,0,0,0,0,3,128,5,0,0,0,0,0,2,128,12,0,0,0,0,0,0,128,8,0,0,0,0,0,10,128,3,0,0,0,0,0,15,128,7,0,0,0,0,0,3,128,3,0,0,0,0,0,3,128,11,0,0,0,0,0,1,128,14,0,0,0,0,0,3,128,8,0,0,0,0,0,4,122,2,0,0,0,0,0,2,128,7,0,0,0,0,0,1,128,14,0,0,0,0,0,1,128,13,0,0,0,0,0,2
32,112,2,1,0,3,0,0,128,128,0,0,9,22,10,7,16,11,4,1,11,61,57,25,30,18,3,1,7,99,65,7,46,39,1,0,5,5,0,0,119,80,5,8,27,11,1,1,25,75,18,21,128,75,14,3,19,33,16,39,20,33,16,5,128,128,3,4,10,4,0,0,44,49,3,6,64,15,0,1,76,59,4,8,128,26,0,0,29,128,30,35,18,6,3,0,70,128,18,7,3,2,0,0,17,18,4,1,42,21,5,10,43,30,10,3,44,13,3,3,55,128,14,3,8,7,24,9,29,51,7,2
33,122,2,0,5,6,9,13,60,56,21,5,65,32,14,2,0,1,6,11,102,52,7,30,23,2,2,8,29,3,2,24,21,4,6,49,9,19,7,48,48,12,4,4,75,26,0,2,4,39,19,39,149,30,6,60,27,4,5,69,41,8,7,121,55,0,0,25,3,3,10,83,33,2,2,5,88,13,8,70,30,21,5,11,149,84,16,41,8,2,1,47,41,25,30,149,61,1,0,9,9,3,6,24,21,2,2,16,35,2,3,64,51,0,0,10,149,4,1,11,9,2,2,149,47,1,1,28,96,65,9,57
37,116,2,0,23,20,1,3,3,16,11,12,144,30,3,22,20,4,5,28,48,7,3,68,71,2,1,19,48,5,5,8,4,0,0,17,47,16,2,45,29,13,5,4,144,126,13,37,13,3,1,15,44,35,24,144,95,0,0,4,63,27,13,21,11,2,0,6,49,4,1,39,57,0,0,6,144,20,2,11,15,6,2,107,50,6,6,65,144,81,11,38,10,11,6,13,24,23,15,22,23,6,3,20,42,3,3,5,144,19,1,3,12,17,3,40,43,5,0,1,80,139,14,28,47,8,0,1,8,19,10,16
42,120,2,0,5,2,3,40,35,6,1,3,23,16,0,41,36,14,8,3,149,139,7,13,6,5,4,6,33,34,12,91,82,0,0,0,12,4,4,21,26,3,1,7,72,13,0,37,92,0,0,2,149,77,4,11,12,2,0,38,51,18,10,93,134,22,2,13,4,5,5,22,34,17,12,17,58,18,3,22,78,9,1,2,149,33,1,1,7,24,7,55,40,0,0,1,60,149,26,31,34,1,1,5,21,27,15,49,57,44,16,43,19,2,0,8,128,73,4,5,29,26,2,5,23,20,2,4,68,70,5,4
51,171,2,1,24,92,61,33,6,5,2,2,79,115,43,3,2,6,3,4,37,96,10,11,51,48,37,19,22,25,4,5,44,28,28,27,18,53,56,22,0,8,17,12,115,97,19,23,10,11,10,28,47,45,53,89,48,54,31,17,27,25,11,12,66,74,18,9,29,23,30,28,42,74,38,32,115,60,19,12,15,55,70,115,11,14,22,29,20,83,115,27,11,40,21,13,37,52,30,5,15,58,54,65,49,15,11,5,42,115,89,59,44,16,5,15,12,25,24,44,43,21,7,13,28,33,9,4,8,41,14,9
51,171,2,0,8,4,26,89,98,29,26,9,47,28,37,43,69,47,81,69,35,25,29,25,23,12,3,18,5,3,5,64,89,53,4,2,11,4,13,40,65,48,91,29,74,105,112,69,38,12,12,31,17,31,84,112,26,17,8,6,3,3,23,112,86,28,3,2,21,15,16,27,21,11,11,18,112,40,8,15,25,44,23,40,41,13,38,56,32,75,60,56,21,6,17,112,81,6,17,27,30,6,13,51,38,10,6,42,33,7,5,14,25,15,50,74,26,16,38,46,20,6,25,61,39,49,15,50,25,5,20,24
