6,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,4,18,2,0,0,0,0,0,1,9,2,1,101,108,0,0,4,27,7,0,0,0,0,8,61,146,13,0,0,0,0,2,49,146,20,0,0,0,0,0,6,16,2,0,146,146,3,0,9,68,49,3,6,9,0,0,19,146,46,0,0,0,0,0,10,146,32,0,0,0,0,0,4,29,2,1,144,146,1,0,23,52,23,5,25,25,0,0,17,146,43,0,0,0,0,0,10,121,57,0,0,0,0,0,1
9,6,2,0,0,0,0,0,0,0,7,4,0,0,2,9,2,1,16,14,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,34,9,9,54,30,15,70,65,139,15,9,13,5,3,72,139,31,11,13,12,2,0,0,8,0,0,0,1,0,0,0,0,139,43,41,72,21,7,19,139,139,139,80,18,3,1,2,25,56,37,20,30,1,0,0,2,0,0,8,12,0,0,0,0,139,139,11,0,0,8,15,74,64,117,61,7,4,110,89,18,39,24,13,12,0,20,55,72,5,1,11,25,2,0,0,2
9,130,2,0,16,9,0,0,0,0,0,0,69,35,0,0,0,0,0,1,63,42,10,3,0,0,0,6,61,56,37,18,0,0,0,0,123,123,4,0,0,0,0,0,123,97,8,0,0,0,0,33,123,57,11,0,0,0,6,72,77,75,36,2,0,0,20,49,123,123,15,0,0,0,0,1,48,123,42,0,0,0,0,6,123,83,7,1,6,3,7,23,123,19,0,1,7,5,22,48,123,47,4,0,0,0,0,54,59,40,8,2,6,2,4,30,100,23,3,7,8,0,1,16,123,25,4,8,10,0,0,13
11,186,2,0,74,18,0,0,0,0,0,2,14,10,1,0,2,5,12,21,25,16,26,14,22,2,4,18,2,5,9,24,154,25,0,0,154,26,3,3,2,1,0,7,40,11,14,36,11,11,10,16,118,12,5,5,62,23,4,34,14,5,3,15,154,68,0,2,154,55,3,3,0,0,0,4,44,31,58,48,0,0,0,2,34,23,45,20,94,32,1,2,8,13,2,10,154,80,0,0,94,76,0,0,0,0,2,5,31,28,13,1,0,0,15,20,10,5,17,25,154,13,0,5,31,16,0,9,154,36,0,0
15,116,2,0,29,35,30,15,0,0,0,1,151,125,17,7,5,0,0,0,33,40,14,11,51,21,7,0,44,7,0,2,16,36,16,19,73,65,35,2,0,1,20,49,151,124,16,7,10,1,6,48,40,16,4,43,135,12,0,1,77,41,1,8,44,11,0,0,91,22,0,2,11,6,22,37,151,23,0,1,16,3,7,60,59,2,1,35,146,9,0,4,95,33,3,22,25,0,0,7,71,19,5,12,13,0,0,10,151,35,2,2,5,1,0,27,45,3,10,44,49,3,0,6,52,56,24,20,16,0,0,2
15,122,2,0,107,48,4,0,0,0,0,19,25,73,63,11,0,0,0,6,147,147,20,4,1,0,0,2,40,25,3,13,51,9,1,0,147,47,5,0,0,0,2,43,77,28,12,0,2,4,46,83,147,63,4,1,4,1,6,66,43,14,3,21,96,11,0,0,76,65,6,1,3,1,0,6,106,29,0,4,16,6,10,17,147,49,0,0,7,2,1,21,45,3,0,15,96,11,0,2,89,15,1,3,4,0,0,11,85,34,9,13,16,0,1,8,147,46,1,1,2,1,0,11,25,3,3,26,35,4,0,2
19,81,2,0,117,70,0,0,0,0,6,40,59,22,14,0,0,0,14,117,84,36,17,0,0,0,0,41,117,15,0,0,5,23,5,22,117,100,8,17,22,4,7,20,117,43,0,2,4,1,15,72,88,10,0,0,0,6,47,107,51,2,0,0,8,57,35,109,107,29,3,8,18,22,31,21,96,22,1,1,3,26,49,38,101,3,0,0,0,34,108,71,87,4,0,0,8,34,19,54,80,35,1,0,1,5,18,19,24,19,3,4,34,52,16,12,117,2,0,0,3,24,18,55,56,0,0,0,0,52,31,29
26,184,2,0,34,16,2,32,117,1,0,2,163,72,0,1,1,0,0,3,94,18,0,4,1,1,5,2,11,3,2,6,3,4,9,4,49,12,0,71,163,3,0,2,163,54,0,4,5,0,0,8,84,15,1,4,31,16,15,3,0,0,1,1,10,21,54,10,33,4,0,29,163,9,0,7,163,13,0,3,12,0,0,64,81,1,4,15,50,10,1,22,0,0,24,19,27,14,6,3,26,2,0,6,126,54,0,3,163,15,0,0,10,4,1,24,60,1,1,4,4,11,31,24,0,0,4,6,31,24,14,3
27,121,2,0,86,14,0,1,8,5,23,41,157,8,0,3,22,2,6,72,31,2,1,46,108,2,0,5,113,23,3,15,11,0,0,14,99,21,7,17,15,0,1,22,157,31,4,5,9,1,0,63,59,6,26,68,49,2,1,12,82,103,38,23,11,0,0,3,116,25,5,4,1,0,0,34,157,73,5,1,0,0,2,24,70,37,28,17,0,0,12,43,30,67,27,8,3,2,23,29,100,8,0,0,0,0,4,42,157,22,1,0,0,0,0,60,83,38,12,4,1,0,1,56,29,7,9,25,31,11,10,21
32,54,2,0,6,2,2,16,150,38,0,1,71,39,8,10,30,12,0,8,150,42,0,0,0,0,0,26,56,28,0,0,0,0,0,7,2,0,1,13,92,146,12,2,56,7,6,9,13,53,33,34,150,21,0,0,0,0,4,72,62,17,0,0,0,0,0,30,0,0,0,1,99,106,13,0,123,11,0,0,6,40,31,28,150,80,0,0,0,0,1,17,49,32,0,0,0,0,0,5,0,0,0,0,67,73,8,0,134,6,0,0,9,7,1,23,150,7,0,0,0,0,0,43,36,6,0,0,0,0,0,16
54,154,2,0,4,5,7,62,76,20,1,0,30,18,1,37,77,18,2,14,131,50,0,0,0,0,0,27,49,23,0,0,13,14,1,4,3,0,0,33,91,42,3,4,20,2,0,37,131,53,11,35,131,13,0,0,11,8,7,131,73,4,0,8,34,5,0,35,8,3,4,51,110,17,0,1,48,21,0,16,131,78,1,7,131,87,0,0,10,5,0,34,90,27,1,5,9,0,0,11,13,7,4,37,96,30,10,2,29,14,14,63,131,27,1,7,131,32,6,3,1,0,0,48,88,14,0,0,0,0,0,13
54,154,2,0,0,0,0,39,121,2,0,0,15,2,1,70,113,24,10,18,130,14,1,5,8,5,9,129,31,6,2,7,28,10,7,45,2,0,0,32,102,11,0,3,22,3,0,72,130,32,0,2,130,20,0,9,32,7,0,40,75,11,1,4,5,1,2,55,22,0,0,49,54,3,1,20,9,5,8,130,130,5,0,0,130,19,16,56,19,1,0,65,86,16,1,2,1,0,1,93,38,14,1,11,27,3,0,7,0,0,1,53,130,12,0,0,33,3,3,30,65,20,1,25,79,22,0,0,2,3,5,64
55,69,2,0,63,13,0,0,2,20,19,68,38,0,0,0,14,101,54,85,127,3,1,0,0,2,10,127,17,3,0,0,0,2,11,16,16,11,0,2,14,24,59,22,68,6,2,11,60,51,20,48,127,15,1,3,12,23,16,127,54,3,1,4,16,48,58,70,43,1,0,14,59,24,13,31,103,62,55,39,16,2,2,22,127,127,29,32,16,5,1,9,71,58,42,54,26,12,4,13,44,0,0,7,70,36,6,35,127,40,19,1,0,0,1,68,113,76,13,4,0,0,0,6,21,18,20,9,0,0,0,2
72,27,2,1,26,12,0,0,0,0,0,0,19,9,0,0,0,7,17,3,23,1,0,2,13,5,24,39,2,1,9,85,116,44,16,8,26,16,0,0,13,21,0,1,11,5,0,2,72,116,114,22,116,8,0,2,7,37,116,116,32,12,15,51,43,105,23,16,11,7,0,8,66,24,0,1,16,64,65,48,116,86,9,7,116,116,55,18,23,41,27,31,75,80,35,4,24,76,32,15,9,6,1,10,37,39,16,4,22,75,53,26,38,30,13,28,7,56,49,40,50,45,36,15,39,49,24,6,9,13,94,50
72,27,2,0,42,32,17,3,14,38,68,118,26,14,26,26,61,96,27,26,57,6,1,3,7,15,16,96,4,0,0,10,24,0,0,3,35,57,41,17,38,69,14,23,32,18,14,62,121,121,30,43,121,38,9,8,11,24,19,115,35,3,1,12,27,0,0,4,83,59,10,45,82,56,3,13,44,59,95,121,87,3,1,5,92,121,90,28,8,1,0,8,14,11,0,8,32,0,0,0,46,46,7,13,46,46,58,43,37,13,34,33,2,0,33,87,3,14,30,33,8,0,0,2,0,0,0,14,16,0,0,0
77,115,2,0,26,8,3,5,5,5,4,23,7,1,5,21,18,15,25,7,17,16,58,44,11,3,6,5,0,8,49,92,24,19,4,0,92,46,13,16,16,17,25,59,23,3,5,34,77,45,16,14,125,30,19,19,8,3,2,33,12,17,92,114,22,11,3,0,60,1,0,0,2,23,133,133,58,3,0,0,16,57,113,72,133,46,2,0,0,3,3,23,34,15,29,31,0,11,11,2,66,0,0,0,0,0,34,133,50,0,0,0,0,2,55,133,121,2,0,0,0,1,20,133,15,2,3,3,2,38,26,39
84,181,2,0,97,129,18,15,0,0,0,0,95,38,32,41,0,0,0,28,129,15,3,0,0,0,0,47,23,12,10,9,38,1,0,7,129,82,8,14,4,0,0,1,53,21,18,60,45,1,0,13,129,27,1,1,3,0,0,31,43,27,3,7,59,20,0,1,129,81,5,6,4,0,0,1,37,24,13,73,67,4,0,4,129,33,3,8,9,3,0,12,43,11,0,3,106,54,1,3,129,38,1,2,4,0,0,7,33,10,3,33,109,10,0,3,129,36,2,8,20,5,1,16,23,8,1,15,129,21,0,5
88,20,2,1,61,25,0,0,0,0,0,17,75,54,0,0,0,0,0,5,121,32,0,0,0,0,0,3,104,16,0,0,0,0,1,4,77,50,0,0,0,0,0,10,77,22,0,0,0,0,3,38,132,33,0,0,1,1,0,14,60,15,0,0,21,110,66,13,75,1,0,0,0,0,0,46,100,8,0,0,0,0,0,24,132,11,0,0,12,4,1,49,16,2,1,91,132,132,31,12,84,8,0,0,0,0,0,16,69,16,0,0,0,17,12,11,33,2,0,0,2,34,123,101,16,0,8,132,110,18,47,88
89,189,3,0,94,48,9,76,63,1,0,3,131,77,25,29,5,0,0,10,108,10,13,23,9,0,0,47,65,10,1,8,42,6,0,14,88,13,5,51,102,1,0,6,131,37,7,23,16,0,0,17,106,14,12,60,47,2,0,25,120,8,1,12,76,11,0,23,68,4,0,21,107,5,2,32,131,22,1,8,23,1,1,57,87,10,5,70,79,2,0,19,112,11,2,24,59,2,1,46,48,7,1,15,57,7,2,27,131,20,1,5,15,2,0,27,60,22,9,41,19,0,0,9,35,43,7,16,19,1,0,8
95,245,2,0,139,9,0,0,1,0,0,9,53,1,0,7,34,30,9,19,76,1,0,0,3,10,13,78,59,23,0,0,0,0,0,9,139,2,0,0,3,5,1,40,65,1,0,1,82,106,10,26,139,7,0,0,10,24,8,53,118,27,0,0,0,0,0,22,139,13,0,1,9,1,0,12,82,13,1,19,139,22,1,6,139,44,1,4,14,3,0,4,90,29,5,0,0,0,0,19,94,11,0,2,5,0,0,0,54,38,10,37,76,0,0,0,139,110,5,5,5,0,0,0,68,32,2,0,0,0,0,2
97,147,2,0,118,11,0,0,6,5,2,30,156,55,0,1,0,0,0,26,38,27,9,11,2,0,0,6,84,27,2,0,0,0,0,9,156,4,0,5,21,5,2,34,156,45,4,0,0,0,0,31,51,46,24,6,3,1,0,6,80,71,2,0,0,0,0,0,156,2,0,2,11,15,21,46,156,7,0,0,0,0,4,68,85,18,2,2,4,9,14,26,94,45,0,0,1,11,4,4,120,14,2,13,14,12,13,39,156,17,0,0,0,0,1,56,95,3,0,0,0,0,4,34,58,3,0,0,7,24,6,20
97,211,2,0,19,11,1,1,104,31,0,2,57,21,5,12,7,11,2,12,91,5,0,26,125,4,2,25,0,11,4,32,125,0,0,0,24,29,4,5,85,31,1,3,53,15,3,12,33,47,12,22,125,16,0,55,102,12,5,38,3,7,3,94,125,8,0,0,80,27,1,5,37,34,2,5,54,19,6,36,88,10,0,2,125,40,7,31,92,5,0,12,6,3,1,49,125,13,0,1,73,40,0,8,24,6,0,0,24,5,0,18,72,12,2,10,125,7,1,7,52,25,16,83,4,1,0,13,125,65,8,7
102,158,2,0,74,3,0,0,22,30,16,24,114,8,0,2,20,5,3,15,163,38,0,1,6,1,0,8,78,35,10,3,1,1,0,3,156,33,0,2,41,16,3,11,115,13,1,6,16,25,35,34,163,19,0,0,1,3,9,48,112,9,0,0,1,3,10,22,96,25,10,16,25,0,0,24,113,20,2,15,36,13,3,25,163,65,1,1,1,1,1,21,106,11,0,0,0,0,1,14,31,17,14,38,10,0,0,3,97,14,0,3,26,9,0,8,163,12,0,0,1,1,0,14,72,11,0,0,0,0,1,7
103,177,2,0,18,0,0,0,9,19,17,59,74,10,0,0,0,0,2,75,34,21,2,2,2,17,6,6,5,2,2,5,15,41,16,7,13,0,0,7,39,21,29,66,148,10,0,0,3,1,16,92,57,12,0,2,69,84,11,3,23,0,0,0,14,77,38,35,42,1,0,17,106,47,12,18,148,36,0,2,8,11,9,33,60,11,1,50,148,22,1,1,54,0,0,9,88,34,10,48,61,26,2,6,123,43,0,3,148,70,1,1,5,6,1,16,34,7,1,15,148,53,3,10,65,11,1,6,109,27,3,17
102,247,2,0,127,0,0,0,28,11,2,93,54,0,0,6,96,50,10,56,129,1,0,0,0,1,2,97,41,11,0,0,0,0,6,57,129,0,0,5,17,2,0,86,95,5,3,67,123,8,1,27,129,14,1,6,6,0,0,67,87,29,2,0,0,0,1,24,104,0,0,1,2,0,0,29,105,27,13,82,58,0,0,18,129,105,8,16,6,0,0,14,98,25,0,0,0,0,0,20,17,1,0,0,0,0,0,1,45,10,2,12,26,21,5,11,85,23,1,3,5,7,8,90,56,1,0,0,0,0,2,64
103,203,2,0,49,2,0,12,40,4,3,27,38,12,2,16,110,13,0,12,149,67,2,5,19,2,0,6,122,12,0,5,6,0,0,7,37,18,4,38,88,5,5,35,58,14,1,11,54,42,7,28,149,29,0,2,8,5,0,11,149,39,1,4,3,0,0,7,28,26,8,71,67,2,1,16,44,19,3,28,66,18,4,9,149,12,0,3,7,2,0,17,149,21,1,0,0,0,0,14,44,0,0,37,81,4,3,44,24,0,0,12,51,21,5,8,149,4,0,0,6,2,0,34,149,50,2,0,0,0,0,7
106,10,2,1,24,6,0,0,0,0,0,0,53,47,2,0,0,0,0,7,116,81,0,0,0,0,0,11,123,57,0,0,0,0,0,1,98,12,0,0,0,0,0,8,123,70,2,0,0,0,0,20,123,120,1,0,0,0,0,8,123,54,0,0,0,0,0,7,93,55,1,0,0,0,0,8,123,55,0,0,0,0,0,30,123,21,0,0,0,0,0,29,123,48,0,0,0,0,0,6,80,33,0,0,0,0,0,12,108,75,0,0,0,0,0,11,97,121,0,0,0,0,0,1,123,92,0,0,0,0,0,0
110,80,2,0,17,3,1,47,84,1,0,2,148,26,0,3,3,0,0,21,106,12,0,0,0,0,0,4,4,3,0,0,6,3,0,0,22,3,1,25,142,30,3,5,148,27,0,2,9,9,3,25,142,16,0,0,0,0,0,6,2,1,0,0,18,5,0,0,34,14,4,76,148,6,0,1,148,23,1,11,17,2,0,38,132,2,0,0,0,0,0,34,1,0,0,0,19,9,0,2,13,2,1,47,148,1,0,1,148,1,3,19,22,0,0,87,113,0,0,0,0,0,0,87,4,0,0,0,27,22,0,2
110,160,2,0,123,29,1,4,39,8,1,9,96,14,1,9,18,20,24,29,173,21,0,0,0,1,5,42,84,7,0,0,0,2,6,19,79,21,16,28,24,0,0,23,140,19,1,11,36,12,1,25,173,55,0,1,1,1,0,18,101,11,0,0,0,0,0,12,28,24,19,57,17,0,0,0,130,19,2,5,37,13,1,9,173,9,0,0,1,1,2,32,94,17,0,0,0,1,5,14,1,10,15,26,20,2,0,0,74,10,5,19,46,3,0,6,173,8,0,1,2,0,2,44,92,18,0,0,6,10,5,16
