10,147,2,0,15,10,1,0,0,0,13,62,35,14,0,8,5,3,34,97,148,40,4,8,22,1,6,22,10,6,5,35,109,0,0,0,12,21,3,0,0,0,8,54,67,26,21,5,0,0,47,144,153,9,1,2,33,0,9,58,22,2,6,26,128,0,0,0,22,122,14,0,0,1,0,0,93,90,58,48,41,18,0,5,153,29,2,8,37,2,0,3,20,3,3,16,104,0,0,0,6,34,18,4,10,3,0,0,78,12,4,8,96,33,0,1,153,6,0,0,32,5,0,1,14,0,0,1,81,6,0,0
15,138,2,0,83,14,15,20,21,26,29,70,25,39,12,30,39,23,12,7,10,21,6,41,104,7,0,1,0,0,3,56,47,7,7,0,77,35,2,11,7,17,26,57,129,80,9,21,17,13,14,13,19,25,13,95,129,0,0,0,0,5,15,77,70,1,0,0,19,6,0,4,1,3,74,129,129,12,1,8,17,2,37,119,62,4,9,77,129,0,0,9,12,10,23,80,29,0,0,0,27,66,28,9,3,0,16,45,129,10,15,12,10,0,9,71,95,2,4,37,110,0,0,9,5,3,9,36,41,0,0,1
15,138,2,0,46,3,0,0,21,14,7,26,120,12,0,0,8,4,9,18,49,7,0,6,135,84,1,3,20,9,1,12,78,68,44,32,68,1,0,0,4,15,22,63,135,16,0,0,25,11,7,28,38,5,12,51,135,56,2,1,0,0,30,135,62,13,9,2,112,11,0,0,0,0,2,35,135,12,0,0,15,49,18,30,18,6,18,14,103,123,12,11,9,3,16,75,58,48,4,8,72,31,26,3,0,0,0,27,66,17,2,2,15,46,14,10,47,38,45,20,28,30,11,20,2,7,21,44,135,38,5,3
16,30,2,2,48,12,2,1,119,21,0,3,24,22,70,49,78,27,13,6,115,107,70,19,14,6,10,22,51,15,1,0,0,0,0,3,54,16,2,3,119,30,1,4,30,16,34,15,59,119,100,33,119,41,27,3,3,13,73,119,44,27,1,0,0,0,4,12,28,15,8,7,119,21,0,4,19,39,119,70,82,37,12,10,119,119,64,9,3,4,8,30,39,12,0,0,0,0,8,18,26,15,6,1,73,20,1,3,8,31,94,17,4,24,16,8,39,35,43,10,0,1,7,20,30,14,0,0,0,0,0,2
19,92,2,0,10,17,87,1,1,3,83,14,165,56,16,0,0,0,17,73,73,8,2,1,0,0,2,19,2,4,8,1,0,0,0,2,30,1,7,6,0,2,127,37,165,9,0,0,0,0,20,102,129,27,9,0,0,0,1,13,5,11,4,1,1,0,0,4,34,27,86,33,0,0,2,3,165,67,21,3,0,0,0,13,137,6,2,0,0,3,12,27,1,0,0,0,0,7,16,10,2,26,165,7,0,0,1,0,107,101,107,2,0,0,2,7,48,10,0,0,0,0,15,33,2,0,0,0,0,1,19,7
19,190,2,0,3,12,44,2,0,0,0,0,152,15,16,1,0,0,0,4,187,1,0,1,23,0,0,13,36,2,0,8,74,1,0,1,0,1,57,12,3,0,0,0,130,11,26,12,6,1,0,5,187,4,0,2,25,0,0,14,47,0,0,7,95,1,0,2,0,0,77,20,2,5,11,2,81,17,50,32,5,11,7,4,187,14,3,2,22,0,0,16,46,0,0,7,102,5,0,6,6,0,3,2,7,17,31,17,58,0,1,4,15,36,26,24,187,0,0,0,17,0,2,40,46,0,0,3,101,3,0,5
22,55,2,1,20,12,8,12,9,10,3,5,54,52,18,6,8,5,0,9,21,16,13,3,11,19,14,8,5,6,5,41,22,15,20,14,13,34,27,59,49,7,5,6,144,30,5,29,32,2,1,23,32,25,10,58,46,18,5,5,21,36,9,25,34,6,3,2,11,18,6,17,36,18,39,23,74,14,3,13,19,13,8,51,21,12,4,21,17,77,40,32,11,15,3,7,13,157,157,15,11,32,9,14,27,17,10,5,21,5,2,5,22,22,11,23,5,7,12,29,157,157,29,9,0,0,0,5,157,157,157,16
28,53,2,1,22,22,11,20,10,10,22,15,45,31,11,15,9,19,42,50,107,28,26,5,4,2,3,46,8,12,55,101,74,2,5,8,45,21,15,23,20,26,10,12,116,116,38,15,15,15,2,18,68,74,50,8,24,32,15,11,18,12,8,13,8,29,60,41,13,65,61,116,67,6,2,5,116,45,7,50,48,3,2,64,83,25,17,101,110,37,7,12,65,73,16,31,20,16,12,9,9,24,14,48,77,33,61,28,116,40,10,36,49,8,4,49,60,14,8,65,36,44,24,51,37,54,11,21,14,82,43,19
29,30,2,2,59,13,1,0,115,14,0,2,25,17,50,32,41,25,16,6,60,67,48,10,7,6,14,22,35,19,1,0,0,0,0,6,78,11,0,0,115,24,3,4,33,12,18,11,82,115,89,31,115,27,15,3,6,20,68,115,40,13,1,0,0,0,1,6,60,13,5,4,115,20,1,6,23,41,105,72,103,31,15,9,115,115,64,12,7,4,7,23,48,14,2,0,0,0,0,3,45,16,4,2,104,28,3,3,19,12,33,9,30,91,96,38,94,30,17,0,0,2,39,82,26,21,1,0,0,0,3,6
30,108,2,0,46,10,11,22,126,0,0,3,116,16,0,6,91,0,0,2,38,39,15,11,2,0,0,0,13,33,83,11,1,0,0,1,78,3,0,4,126,2,0,1,126,19,0,2,126,0,0,2,57,35,8,1,0,0,0,0,34,10,1,0,0,0,0,5,62,8,0,21,126,1,0,1,126,2,0,9,126,0,0,19,81,9,8,2,12,27,7,19,13,5,2,1,8,30,94,25,50,5,0,22,126,0,0,0,121,5,0,11,115,0,0,11,69,8,0,21,65,29,4,17,0,0,12,35,78,47,96,9
34,148,2,0,117,2,0,6,24,3,1,40,78,0,0,8,88,13,1,40,117,0,0,4,33,0,0,56,58,0,0,2,12,0,0,13,117,3,0,19,40,0,0,23,101,7,2,47,108,0,0,21,117,14,0,16,30,0,0,45,51,1,0,8,18,1,2,29,117,34,4,42,50,0,0,6,117,51,33,117,64,5,1,8,117,27,2,45,51,10,8,36,18,1,0,5,46,17,16,44,70,6,1,18,36,30,22,50,70,10,4,27,51,85,91,77,30,3,1,9,33,59,94,52,25,2,0,0,7,26,51,45
35,195,2,0,105,0,0,0,0,0,0,22,173,4,0,2,10,0,0,80,74,2,0,11,46,0,0,15,38,0,0,0,0,0,0,12,126,3,1,0,0,0,0,15,173,49,1,4,9,0,0,13,100,18,2,28,89,0,0,7,50,0,0,0,3,0,0,13,96,9,8,0,0,0,0,12,173,7,0,2,8,0,0,66,111,3,0,31,116,0,0,17,57,1,0,4,9,0,0,6,26,13,31,2,1,0,0,2,173,3,1,0,2,0,0,55,116,0,0,15,82,0,0,19,39,0,0,2,16,0,0,7
37,10,2,1,3,0,0,3,2,1,3,5,16,3,0,3,16,17,13,14,109,19,0,0,58,9,2,20,37,7,0,0,134,29,0,0,0,0,0,21,17,1,0,0,31,0,0,17,71,29,12,17,134,3,0,0,98,18,5,36,49,8,0,0,134,32,0,1,0,0,2,19,38,5,0,0,53,7,0,13,133,19,0,1,134,22,0,0,124,19,0,3,51,13,0,0,134,30,0,1,0,0,2,54,87,0,0,0,47,11,0,23,131,2,0,0,134,24,0,1,118,16,0,2,40,3,0,0,134,23,0,2
